FPS, FrameTime, Latency
113.23, 8.83, 67.00
59.41, 16.83, 67.00
154.00, 6.49, 67.00
118.83, 8.42, 67.00
83.65, 11.96, 67.00
80.11, 12.48, 67.00
35.98, 27.79, 67.00
243.76, 4.10, 67.00
94.84, 10.54, 67.00
89.46, 11.18, 67.00
60.08, 16.64, 67.00
140.55, 7.11, 67.00
66.17, 15.11, 67.00
153.95, 6.50, 67.00
96.74, 10.34, 67.00
95.84, 10.43, 67.00
33.22, 30.11, 67.00
179.60, 5.57, 67.00
101.13, 9.89, 67.00
100.79, 9.92, 67.00
103.04, 9.71, 67.00
90.42, 11.06, 67.00
96.14, 10.40, 67.00
89.06, 11.23, 67.00
119.84, 8.34, 67.00
95.64, 10.46, 67.00
36.71, 27.24, 67.00
212.76, 4.70, 67.00
125.17, 7.99, 67.00
69.50, 14.39, 67.00
57.32, 17.45, 67.00
128.07, 7.81, 67.00
93.70, 10.67, 67.00
92.45, 10.82, 67.00
26.99, 37.05, 67.00
175.23, 5.71, 67.00
156.64, 6.38, 67.00
83.67, 11.95, 67.00
160.47, 6.23, 67.00
104.64, 9.56, 67.00
92.92, 10.76, 67.00
132.86, 7.53, 67.00
105.49, 9.48, 67.00
102.08, 9.80, 67.00
100.46, 9.95, 67.00
24.94, 40.10, 67.00
126.86, 7.88, 67.00
158.91, 6.29, 67.00
80.60, 12.41, 67.00
120.56, 8.29, 67.00
117.92, 8.48, 67.00
112.93, 8.86, 67.00
55.95, 17.87, 67.00
84.76, 11.80, 67.00
26.55, 37.66, 67.00
153.92, 6.50, 67.00
197.12, 5.07, 67.00
80.48, 12.43, 67.00
88.12, 11.35, 67.00
88.34, 11.32, 67.00
46.33, 21.58, 67.00
117.62, 8.50, 67.00
111.05, 9.01, 67.00
34.89, 28.66, 67.00
228.22, 4.38, 67.00
144.25, 6.93, 67.00
55.26, 18.10, 67.00
131.95, 7.58, 67.00
109.91, 9.10, 67.00
89.30, 11.20, 67.00
60.50, 16.53, 67.00
96.99, 10.31, 67.00
36.89, 27.11, 67.00
276.50, 3.62, 67.00
224.07, 4.46, 67.00
43.30, 23.09, 67.00
112.07, 8.92, 67.00
69.05, 14.48, 67.00
64.44, 15.52, 67.00
30.83, 32.44, 67.00
236.03, 4.24, 67.00
131.34, 7.61, 67.00
119.84, 8.34, 67.00
123.27, 8.11, 67.00
77.71, 12.87, 67.00
106.96, 9.35, 67.00
103.45, 9.67, 67.00
121.25, 8.25, 67.00
115.83, 8.63, 67.00
103.08, 9.70, 67.00
78.40, 12.76, 67.00
32.19, 31.07, 67.00
198.39, 5.04, 67.00
135.18, 7.40, 67.00
125.66, 7.96, 67.00
91.15, 10.97, 67.00
127.37, 7.85, 67.00
91.37, 10.94, 67.00
70.38, 14.21, 67.00
88.84, 11.26, 67.00
58.92, 16.97, 67.00
44.13, 22.66, 67.00
177.30, 5.64, 67.00
