FPS, FrameTime, Latency
63.96, 15.63, 34.00
52.64, 19.00, 34.00
66.42, 15.06, 34.00
80.14, 12.48, 34.00
47.01, 21.27, 34.00
164.66, 6.07, 34.00
52.86, 18.92, 34.00
66.69, 14.99, 34.00
49.89, 20.04, 34.00
141.38, 7.07, 34.00
56.50, 17.70, 34.00
56.79, 17.61, 34.00
57.98, 17.25, 34.00
85.81, 11.65, 34.00
63.15, 15.84, 34.00
65.28, 15.32, 34.00
105.65, 9.47, 34.00
40.17, 24.89, 34.00
83.41, 11.99, 34.00
65.97, 15.16, 34.00
77.46, 12.91, 34.00
58.20, 17.18, 34.00
61.01, 16.39, 34.00
83.96, 11.91, 34.00
61.48, 16.27, 34.00
64.44, 15.52, 34.00
113.13, 8.84, 34.00
67.66, 14.78, 34.00
83.85, 11.93, 34.00
97.87, 10.22, 34.00
77.98, 12.82, 34.00
